date,product,review,score,user
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"For me, it��셲 practically impossible to tell the difference at a normal crop, but those extra pixels come in handy if you ever need to heavily crop in post.,*Better Low-flash Performance*,So what exactly does a back-illuminated sensor mean for your pictures?,Simply put, it lets the camera gather more flash which improves noise performance.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Not a drastic change, but an improvement nonetheless.,*Faster Autofocus*,Some of the lenses that Fuji makes aren��셳 the snappiest with autofocus.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"),But put those lenses on the X-T3 and the difference is quite noticeable.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Overall, I��셶e noticed less hunting and sluggishness when shooting with those lenses, especially wide open.,Even better, focus accuracy has improved even when my subject is backlit -- a hugely welcome improvement.,*Drastically Improved Eye-AF*,Perhaps one of the most impressive improvements of the Fuji X-T3 is the eye-autofocus.,Admittedly, this very feature is why I flirted with the Sony a7RIII last year.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Sony was the first to offer fast and accurate eye-autofocus.,You might be wondering: What��셲 so special about eye-autofocus?,This feature comes especially in handy when shooting moving subjects.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"As a portrait and fashion photographer, I��셫 always asking my subjects to go through a range of bursts while I attempt to capture the perfect frame.,Before the X-T3, attempting to keep your subject��셲 eyes in focus as they move can be difficult.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"In single-shot mode (AF-S), you have to constantly move the joystick to place the focus point where you want it.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"In burst mode (AF-C), sometimes the subject��셲 eyes wouldn��셳 be tack sharp.,But the Fuji X-T3��셲 eye-AF is game-changing.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"In my opinion, the Fuji X-T3��셲 eye AF is every bit as good as the Sony a7RIII��셲.,*Smarter Battery Grip Function*,I have very little qualms about the Fuji X-T2, but the battery grip for it was a major point of frustration.,When using the battery grip, there were countless times that the camera would shut off when recording videos.,I discovered this is because the battery grip doesn��셳 automatically ��쐆ot swap��� battery when shooting video.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"So if one of the battery in the grip dies halfway through a video, that��셲 the end of your video.",5.0,Kevin Kleitches
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"This limitation makes the X-T2��셲 grip completely useless for video purposes.,The Fuji X-T3 grip resolves this issue by automatically switching to the fresh battery, preventing any abrupt cutoffs.,Note: The X-T3 does not require the grip to take advantage of faster shooting speeds like the X-T2 did.",5.0,Kevin Kleitches
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","Between the first 2 generations there were limitations that i felt yearning for such as longer battery life, dual card slots & better autofocusing in challenging flash etc.",5.0,Zachariah Morales
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",I stayed more focus on the rumors & hopes of an a7iii announcement not nearly expecting as much as what was to come.,5.0,Zachariah Morales
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","I can ramble on all day about all the tech features etc, but if you are looking at this camera & on the fence about it, you will not be disappointed.,Pros:,-amazing autofocus that covers almost entire frame,-large battery,-improved color over previous gen,-amazing lowflash performance, better than a9 & a7riii, about as good or better than a7sii in certain modes,-improved ergonomics,-improved menu,-touchLCD focusing,Cons:,-touchLCD limitations, can only be used for focusing,-only one uhs-2 slot,I have attached some images i have recently taken with the camera as well.",5.0,Zachariah Morales
"December 21, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"So, instead, I'm going to give you my impressions after nearly a month since purchase.,Things I really like about this camera:, * Articulating touch LCD, * Electronic viewfinder, * Autofocus speed, * Autofocus settings, * Customizability, * Ruggedness, * Weather sealing, * Quality of nobs and buttons, * Image sharpness,Things that need work:, * Menu settings are still super unintuitive, * App sync and connection,Things that I'm disappointed about:, * Noise.",3.0,Relentless
"December 21, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"I have compared it with same lens, same subject, same flash, same ISO, same aperture and burst speed using an old X-E2, which is about 5 years old, and in most situations the E2 simply produced a much noise-cleaner picture.",3.0,Relentless
"December 21, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"I know, the fans will surely cry 'don't pixel peep, just enjoy the camera' but that argument simply doesn't hold any water.",3.0,Relentless
"September 26, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Right now I firmly believe that crop is the best blend of size (especially lens sizes), quality and price.,With the new processor all the battery grip does is give you extended battery life, there is no performance boost.",5.0,Vinh
"September 26, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"With that said, I kinda wished Fuji changed the camera grip and gave us a larger battery.",5.0,Vinh
"September 26, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"But since I have a bunch of battery, i guess it doesn't bother me.,The features of this camera is amazing, it takes the best of the Sony A9 with blackout free shooting at 30fps, Eye AF that's close to Sony's science, pro mode of the Olympus E-M1 where it captures when you half press the burst and dumps the buffer as you go so you can get the shot you want which is great for bursts/action, weather sealing is even better... Plus I love the dials, if that's not your thing, you can assign those to the dials and custom buttons on the body too.,Unless Fuji changes for the worse, they won a permanent fan and I don't care that it's a crop sensor!",5.0,Vinh
"October 4, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,The image quality is equal or better than the Fuji X H-1; the perfomance in lower flash situations is very good; the value is stellar.,5.0,Dr Nash
"October 4, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"IQ with Fuji's quality lenses, yield some of the best images I have seen since starting my move from 30 years with Nikon.",5.0,Dr Nash
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","The biggest benefit for me is the in-body stabilization (SteadyShot), which works perfectly for legacy and other non-stabilized lenses.",5.0,Kirill Makarenko
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","This issue is not unique to the a7III, just something I wish was addressed.,Since I am primarily a Canon shooter, and Sony lenses are about as affordable as a kidney on the black market, I adapted my Canon lenses to the a7III.",5.0,Kirill Makarenko
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","While non-stabilized lenses uses SteadyShot by default, my stabilized Canon L lenses prevent me from using SteadyShot, even when optical stabilization on the lens is turned off.",5.0,Kirill Makarenko
"April 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","While I understand that I'm complaining about a minor use case related to Canon lenses on a Sony camera, I shoot often in dark environements and cannot always bring a tripod.,Try as I may, I cannot think of any other reasons not to buy this camera without getting into detailed technical specs.",5.0,Kirill Makarenko
"September 1, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","It has nearly perfect autofocus, doesn't hunt in lowflash, and I have no issues with the color science (unlike some complaints in the photography community).,The bottom line is, if you are a photographer and workflow is essential to you, this camera is going to speed.",5.0,Jennifer
"September 1, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","I spend less time in post color-correcting images, I have many more keeps because it nails the autofocus (unlike Canon where even if it should have focused correctly, it didn't), and it is ergonomically pleasing if you have small-to-medium size hands.,Cons:,-It doesn't come with a dedicated battery charger.",5.0,Jennifer
"September 1, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","Like flash, for example.",5.0,Jennifer
"September 1, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","Native lenses are better from my personal experience.,I don't miss my Canon 5D4 at all.",5.0,Jennifer
"October 27, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,These images were compression as well by me a rookie photographer.,5.0,Garrett
"June 3, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","The detail, the dead on focus, face detection, eye AF, 4k video, slow mo...",5.0,Eric
"June 3, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","For reference i was shooting with mostly sigma Art lenses on my 6D, (quality glass) and offloaded it all to purchase via CL native sony glass and its so much better, sony 85 1.8 and sony 55 1.8 and the new tamron 28-75.,It honestly makes me want to get out there and shoot more and become a better photographer.",5.0,Eric
"May 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",I use it together with my Xt2... IMO the focus and low flash performance is way better than XT2.,5.0,Daniel Jozwik
"May 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",One battery is all I need 99% of the time on the a7iii.,5.0,Daniel Jozwik
"May 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",On the XT2 I will normally use 2-3 battery when I go shooting.,5.0,Daniel Jozwik
"July 27, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","I read multiple reviews between the A7R and this one, but due to my love for low flash photography and shooting at night I leaned more towards the A7iii.",5.0,Terrence
"July 27, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","Remember, I am moved from the crop sensor to a full frame- the price made it an easy choice to go with Sony compared to Canon, but note that when you start to buy lenses it will get pricey until 3rd party co. catch up to their comparable lens.",5.0,Terrence
"June 3, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","The color science has been sflashly improved, but I would still put Sony sflashly behind Canon and Fuji.",5.0,Pablo S.
"November 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",I chose to get the Sony 24-105 F4 G lens to go with the body and use it almost exclusively.,5.0,Lightstalker2011
"November 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",I also purchased the Metabones V adapter and have had no trouble using my Canon lenses with the Sony body.,5.0,Lightstalker2011
"November 28, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)",I think I even get better results from the Canon lenses than I did on my Canon camera.,5.0,Lightstalker2011
"July 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","An affordable full-frame stills camera that can mount basically any lens on the marketplace, take incredible raw shots that are usable well past ISO 6400.",5.0,M. M. Rizzo
"July 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","The a7 III is a game changer, and I'm excited to see Sony continuing to disrupt the camera market and kick Canon and Nikon in their complacent keisters.,The previous a7 series cameras had a lousy battery that would die in just a few hours.",5.0,M. M. Rizzo
"July 26, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","a9, a7r III and a7 III have fixed that with a new battery design that can make it through the day.",5.0,M. M. Rizzo
"February 14, 2019",Waterproof Camera Underwater Camera Full HD 2.7K 48 MP Video Recorder Selfie Dual Screens 16X Digital Zoom Waterproof Digital Camera for Snorkeling,"I bought a memory card from a local shop, and I can download my pictures to the computer using the USB lead from the camera.",5.0,urran
"February 14, 2019",Waterproof Camera Underwater Camera Full HD 2.7K 48 MP Video Recorder Selfie Dual Screens 16X Digital Zoom Waterproof Digital Camera for Snorkeling,"It is easy to use,small and flashweight, for someone who never used one before I love this one!",5.0,Sara
"February 14, 2019",Waterproof Camera Underwater Camera Full HD 2.7K 48 MP Video Recorder Selfie Dual Screens 16X Digital Zoom Waterproof Digital Camera for Snorkeling,"It handles low flash and shade situations very well.,It is very rugged, I have dropped it several times to no damage.,It is water proof, I have used it in driving rain, both on site and on my motorcycle at 150mph on the autobann, in heavy rain.",5.0,Ross
"September 25, 2016","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Great optical optical, 20 mp pixel, which allows plenty of image to play around with software-wise.",5.0,Wolf Creek Woman
"September 25, 2016","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","In addition to being roomy enough for all my stuff - camera, tripod (mini), charger, cleaning cloth, extra battery, it is well-built and looks as if it will stand up to years of use.",5.0,Wolf Creek Woman
"September 25, 2016","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","), extra battery, extra 64 gb memory card, and some other things I don't recall right off hand.,I'm still astounded that all of these goodies were included in a bundle that cost me less than $5 more than the camera alone.",5.0,Wolf Creek Woman
"January 21, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Im still getting used to it, but the photo quality can only go up from here!, If you want to change the setting to one you can focusly change the flashing with, press ""function set"" when you are in photo taking mode and it'll let you do a bunch different stuff., I couldn't be happier!",5.0,Amazon Customer
"September 30, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",3 pixel with a 3x optical optical.,5.0,Richard S
"September 30, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Two 64GB memory cards, Two battery with two chargers and a card reader I can plug into my Mac USB port.",5.0,Richard S
"September 30, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","I don't need extra lenses and having to relearn how to use an SLR Camera again, this camera has all I need and more.",5.0,Richard S
"October 29, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","I wanted a flashweight, small camera with optical to photograph wildlife, particularly birds.",5.0,Kaysi12
"October 29, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",This camera captures that flash beautifully while retaining sharp detail.,5.0,Kaysi12
"February 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Pros- small, flash weight, compact, optical lens is better than most point and shoot cameras,  takes decent pics for a point and shoot camera, loved that it came in a color other than black.",4.0,Susan
"February 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Good for someone who doesn��셳 want the hassle of bringing a big camera and all the interchangeable lens when vacationing.,Cons-  The picture quality is not as good as a DSLR camera, it is not suggested for professional use.",4.0,Susan
"February 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",You cannot change out the lenses.,4.0,Susan
"February 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",I wanted a simple camera that could optical in and take a decent picture.,4.0,Susan
"December 16, 2017","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","I'm still playing with out, but love the autofocus feature, timed photos so I can have my own photo shoot and timed start for filming.",5.0,Audra Hoffman
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",The burst shot feature on the camera has to be the one I really hate.,3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",It��셲 basically the same as the normal shot - it takes a really long time to buffer and honestly that takes away the whole point of a burst shot.,3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",This is especially apparent when taking certain creative liberties with your flashing.,3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Also, the camera does not work well with burst in my experience.",3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","Either it��셲 too late or too early, again this goes back to the burst shot problem.",3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","The optical, though, is amazing.",3.0,Cha Cha
"July 19, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","I was in my backyard and I opticaled into my neighbors tree that was on the other said of the neighborhood, and the camera captured the leaf perfectly.",3.0,Cha Cha
"March 6, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","The case and extra battery were worth buying the bundle, but the other items are nice, too.,I ordered the wrong camera and was able to cancel it with no problem and get the right camera still on time.,I am well pleased with the company and probably will be with the camera once I figure out how to use it.,It is more for moderate or beginner users, but that's o.k.",5.0,FranT
"March 6, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",This is my second Canon camera and I'm going to love the optical when we are out nature riding and walking.,5.0,FranT
"March 15, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",I decided to get this camera package since I was interested in doing wildlife photography and the idea of having a 40X optical was very enticing for me.,5.0,Janneke Bogyo
"March 15, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle","The package includes an awful lot that I also wanted, most of all, the extra battery and charger, the case, and the 64GB SD card.",5.0,Janneke Bogyo
"March 15, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",This camera really doesn't fit in a pocket but it's extremely flash and small for all that it does.,5.0,Janneke Bogyo
"October 14, 2018","Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",No matter which setting I chose I could not get a good picture in clear dayflash.,1.0,Geva V
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"The touch-LCD is a great feature here, it makes navigation from the ""i"" button quite natural and easy.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,I didn't notice any banding or moire effects in various outdoor shots at smaller apertures (shooting both the 24-70 Z lens and a number of my older AF-S lense via the excellent FTZ adapter).,5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"In sum, the Z6 produces excellent images in either Raw or out-of-camera JPEGs.,Highflashs with the Z6 controls and usage are the huge, bright no-lag electronic viewfinder.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"So much easier than the old method.,Many early reviews (especially of the Z7) raised some issues with autofocus, especially in tracking modes of faster-moving subjects.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"The Z6 was tack-sharp in nearly every photo using this method, especially with the native 24-70 Z lens.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Move this over your subject (by either re-framing or the nub control), and half-press the burst.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,Give a full burst press when you want to take the shot.,5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,In-body vibration reduction (called IBIS - in body image stabilization) is another game changer on older lenses that lack this feature.,5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Focus peaking (courtesy of the electronic view finder) means use of older, focus focus lenses is quite easy!",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Between IBIS and focus peaking, those older Nikon telephotos are starting to look like a real bargain.,Mirrorless really is a game changer, and Nikon's first full-frame versions are an outstanding advance.",5.0,J. C. M.
"November 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"So many features here: in-body stabilization, autofocus covering nearly the entire frame, an outstanding, high-res and no-lag viewfinder, tons of picture and shooting options, it all adds up to a highly recommended camera in a great, compact form.,I'm not selling my D810 or D500 just yet, but the Z6 has become my go-to camera for most usage (I'm still shooting wildlife on the D500).",5.0,J. C. M.
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,I shoot the northern flashs weekly and sometimes nightly for 8 months a year.,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"This is a great camera for low flash, astro/ northern flashs work based on the output.",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,The low flash video is sensitive enough to film the northern flashs in real time and the digital viewfinder helps you set the correct focus the first time when the flashs are bright.,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"When they are very dim the view finger doesn't seem to pick them up at all.,Here are some of the negatives that I expected going in and I have taken no stars off for:,-Less than stellar battery life,-XQD card slot (I had to pay 120 dollars for my card, my sd cards are 20-30 dollars normally),-needs an adapter for f mount lens,-3rd party battery don't work (yet perhaps some will be engineered in the future),Here are the problems that I have had that I did not expect starting with the most annoying and it really distracts from the user experience massively:,- Every time I put it on a 2-second timer delay and the camera times out to sleep mode it wakes up out of it, and every time I shut off the camera in 2-second timer delay mode it turns on out of it!",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I guess I could get a remote burst release instead... but this brings me to the next issue.,(If somehow there is a way to have the timer delay stay permanently activated let me know in the comments and I'll add back on 1-2 stars despite the other issues) If this is not the case, Nikon do a firmware update and fix this, for God's sake!,-My 3rd party speed flash won't work on it, it feels like Nikon specifically engineered its new camera to not allow the user to use 3rd party accessories and force you to buy a several hundred dollar flash over my perfectly fine 30 dollar fash.",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,Does this mean if I buy a 3rd party remote burst release it also won't work to solve the lack of a permanent 2-second timer delay mode?,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,My workaround has been to hand hold the flash (so I don't cause camera shake when triggering it) and focusly trigger it.,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I use the flash for aurora portraits.,-Every time the camera goes to sleep or is shut off the aperture rings stop down to the smallest aperture.",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I shoot wide open or almost wide open on all my shots so when I turn it back on the aperture blades open up again, will this cause excessive wear and tear on the aperture blades and motor and break my lenses?",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I wish the blades stayed in sleep mode exactly where they were when it went to sleep / was shut off at.,-Lightroom will not detect any of my lenses for the lens profile correction (I am only using the adapter).",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,I have not tested to see if Lightroom will detect my lenses shot on a Nikon brand lens through the adapter yet.,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"This isn't that big of a deal but all the annoying things add up to a frustrating user experience.,-For extreme low flash situations, the digital viewfinder is a negative.",3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,You can use the optical one on the Nikon D610 to compose a shot with almost zero flash by using subtle silhouettes and shadows but with the Z6 you get all black if its dark enough.,3.0,Aaron
"December 14, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"This means you have to take a few test shots and adjust your camera to the right composition based on them, this further chews up the already weak battery performance and takes up more time which causes fingers to freeze more in the cold.",3.0,Aaron
